,조사연월,가구구분코드,가구원수,취업인원수,노인가구여부,가구주_연령,가구주_학력코드,가구주_취업여부,가구주_10차산업분류코드,거처구분코드,입주형태코드,전국전체가구_1인이상소득10분위코드,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_기타상품서비스이용금액,도시읍면부구분코드
3442,202400.0,1.0,2.0,1.0,1.0,66.0,7.0,1.0,S,2.0,6.0,4.0,3.0,2252026.0,1849978.0,353169.0,0.0,162415.0,394572.0,29352.0,165042.0,245833.0,78712.0,40483.0,0.0,231818.0,148582.0,1.0
3443,202400.0,1.0,2.0,1.0,1.0,67.0,2.0,1.0,C,2.0,1.0,6.0,5.0,2829563.0,1555188.0,659540.0,3780.0,0.0,223213.0,6750.0,123400.0,87216.0,125780.0,22898.0,0.0,227000.0,75612.0,1.0
3444,202400.0,1.0,2.0,1.0,1.0,67.0,2.0,1.0,C,4.0,,6.0,6.0,3866549.0,3302840.0,240683.0,250.0,83400.0,219583.0,146000.0,1983351.0,54733.0,44366.0,15167.0,140000.0,232883.0,142423.0,1.0
3445,202400.0,1.0,2.0,1.0,1.0,67.0,2.0,1.0,I,2.0,5.0,4.0,4.0,2246932.0,2110502.0,659922.0,0.0,195400.0,410280.0,9600.0,553400.0,32000.0,41781.0,4300.0,0.0,34000.0,169819.0,1.0
3446,202400.0,1.0,2.0,1.0,1.0,67.0,2.0,1.0,N,2.0,1.0,,8.0,2623895.0,2083914.0,445640.0,209960.0,33517.0,257897.0,39990.0,351663.0,354305.0,71490.0,65197.0,0.0,115150.0,139107.0,1.0
3447,202400.0,1.0,2.0,1.0,1.0,67.0,2.0,1.0,Q,1.0,1.0,3.0,3.0,1962447.0,1730781.0,475733.0,0.0,109667.0,99875.0,41400.0,116367.0,178267.0,59140.0,117167.0,0.0,109333.0,423832.0,1.0
3448,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,C,2.0,1.0,4.0,4.0,2313216.0,2010901.0,828720.0,750.0,12750.0,229959.0,55100.0,289150.0,114920.0,57279.0,34400.0,0.0,141500.0,246373.0,1.0
3449,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,C,2.0,1.0,5.0,4.0,2661036.0,2129852.0,549137.0,0.0,468833.0,161073.0,6593.0,232233.0,10500.0,134159.0,41700.0,0.0,425167.0,100456.0,1.0
3450,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,E,2.0,1.0,7.0,7.0,2884521.0,1341562.0,370820.0,217.0,94283.0,195367.0,15848.0,250352.0,72090.0,54633.0,53897.0,0.0,62000.0,172056.0,1.0
3451,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,Q,1.0,1.0,6.0,5.0,2328873.0,1865139.0,245735.0,8917.0,76417.0,412638.0,53667.0,80183.0,228000.0,33726.0,303967.0,0.0,263283.0,158607.0,
3452,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,Q,2.0,1.0,3.0,3.0,1670386.0,1541063.0,,57888.0,79167.0,234003.0,44458.0,156650.0,39067.0,52490.0,44167.0,0.0,266083.0,83345.0,1.0
3453,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,,2.0,1.0,7.0,7.0,5096772.0,3278935.0,325102.0,5500.0,21360.0,329130.0,898856.0,55530.0,526240.0,104602.0,85706.0,0.0,475730.0,451179.0,1.0
3454,202400.0,1.0,2.0,1.0,1.0,67.0,3.0,1.0,Q,3.0,1.0,3.0,3.0,1159499.0,1123547.0,355562.0,0.0,17243.0,134868.0,44063.0,282702.0,35983.0,123425.0,25820.0,0.0,15000.0,88880.0,1.0
3455,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,A,2.0,1.0,5.0,4.0,1943319.0,1482891.0,328588.0,33192.0,89733.0,168442.0,16697.0,125583.0,150500.0,34196.0,5000.0,0.0,307483.0,223476.0,1.0
3456,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,C,2.0,1.0,6.0,5.0,3653365.0,3053273.0,155020.0,0.0,536635.0,215349.0,50813.0,79440.0,346850.0,79261.0,898500.0,0.0,562575.0,128832.0,
3457,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,C,4.0,6.0,4.0,4.0,1224052.0,1146972.0,178857.0,114450.0,67583.0,372705.0,5010.0,20517.0,85500.0,63400.0,8000.0,0.0,222500.0,8450.0,1.0
3458,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,F,2.0,1.0,6.0,6.0,3244750.0,2557325.0,644707.0,0.0,169950.0,266995.0,401470.0,82433.0,271156.0,160228.0,19967.0,0.0,447933.0,92485.0,1.0
3459,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,G,4.0,4.0,7.0,7.0,2883458.0,1861871.0,259305.0,0.0,96100.0,83155.0,12740.0,120120.0,447140.0,229008.0,181200.0,0.0,195073.0,238030.0,1.0
3460,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,L,2.0,1.0,6.0,5.0,3743319.0,3398537.0,706120.0,5160.0,48550.0,287985.0,1737250.0,51060.0,100000.0,116516.0,83000.0,0.0,226900.0,35996.0,1.0
3461,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,N,2.0,5.0,4.0,4.0,3229620.0,2632883.0,560915.0,483.0,16167.0,757860.0,46032.0,611982.0,161014.0,52170.0,19825.0,0.0,255683.0,150754.0,1.0
3462,202400.0,1.0,2.0,1.0,1.0,67.0,4.0,1.0,,2.0,1.0,8.0,8.0,3217349.0,3002799.0,484342.0,19465.0,26800.0,222925.0,30885.0,1973105.0,17925.0,32490.0,2500.0,0.0,117000.0,75363.0,1.0
3463,202400.0,1.0,2.0,1.0,1.0,67.0,6.0,1.0,S,2.0,1.0,3.0,3.0,2778769.0,2105161.0,460979.0,15293.0,92377.0,331170.0,80437.0,29363.0,228376.0,47906.0,295049.0,0.0,402465.0,121746.0,1.0
3464,202400.0,1.0,2.0,1.0,1.0,68.0,2.0,1.0,I,2.0,1.0,6.0,5.0,2094729.0,1627301.0,427011.0,2183.0,1667.0,189325.0,32167.0,175443.0,93417.0,30083.0,177983.0,0.0,379000.0,119022.0,1.0
3465,202400.0,1.0,2.0,1.0,1.0,68.0,2.0,1.0,Q,1.0,1.0,2.0,2.0,1560524.0,1467751.0,762798.0,100000.0,22000.0,202115.0,58775.0,87003.0,11850.0,46057.0,23950.0,0.0,36900.0,116304.0,1.0
3466,202400.0,1.0,,1.0,1.0,68.0,2.0,1.0,Q,1.0,1.0,4.0,4.0,1854551.0,1424689.0,533660.0,1103.0,2500.0,86587.0,12025.0,128685.0,226150.0,14823.0,153453.0,0.0,130783.0,134919.0,0.0
3467,202400.0,1.0,2.0,1.0,1.0,68.0,2.0,1.0,R,1.0,1.0,7.0,6.0,5131924.0,2383077.0,619928.0,116032.0,3400.0,278878.0,164700.0,274400.0,328650.0,37297.0,181718.0,0.0,267000.0,111073.0,0.0
3468,202400.0,1.0,2.0,1.0,1.0,68.0,3.0,1.0,F,2.0,1.0,4.0,4.0,1847604.0,1671423.0,459864.0,200.0,50183.0,187138.0,46058.0,368213.0,165700.0,33192.0,14983.0,0.0,260283.0,85608.0,1.0
3469,202400.0,1.0,2.0,1.0,1.0,68.0,3.0,1.0,I,1.0,1.0,4.0,3.0,1625906.0,1452534.0,337943.0,16650.0,57660.0,273637.0,51383.0,403567.0,46000.0,73427.0,6500.0,0.0,109000.0,76767.0,1.0
3470,202400.0,1.0,2.0,1.0,1.0,68.0,3.0,1.0,N,4.0,1.0,4.0,3.0,2442188.0,1940258.0,351683.0,139833.0,127750.0,111535.0,43077.0,324017.0,146257.0,91933.0,68057.0,0.0,279667.0,256450.0,1.0
3471,202400.0,1.0,2.0,1.0,1.0,68.0,3.0,1.0,Q,1.0,,8.0,7.0,1698328.0,1569277.0,265838.0,65940.0,176167.0,165440.0,255097.0,185365.0,73948.0,43303.0,72231.0,0.0,42250.0,223699.0,0.0
3472,202400.0,1.0,2.0,1.0,1.0,68.0,3.0,1.0,Q,2.0,1.0,2.0,3.0,1350256.0,1099661.0,270782.0,2075.0,12937.0,236495.0,43417.0,206755.0,67156.0,41903.0,53467.0,0.0,20150.0,144525.0,
3473,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,D,4.0,1.0,5.0,5.0,2619689.0,2298058.0,247337.0,5527.0,60000.0,75790.0,1158833.0,229753.0,107333.0,48575.0,13833.0,0.0,244300.0,106777.0,1.0
3474,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,I,1.0,6.0,2.0,2.0,2315531.0,1584081.0,113770.0,78300.0,17990.0,770090.0,54880.0,166720.0,101000.0,72144.0,24200.0,0.0,125800.0,59187.0,1.0
3475,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,N,2.0,4.0,6.0,5.0,3044415.0,2261528.0,622207.0,0.0,570940.0,149593.0,61337.0,197347.0,286500.0,75368.0,56806.0,0.0,129570.0,111861.0,1.0
3476,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,,1.0,4.0,4.0,4.0,2356536.0,2075791.0,392116.0,0.0,10392.0,87292.0,195602.0,494600.0,426560.0,31194.0,96740.0,0.0,101474.0,239821.0,1.0
3477,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,Q,2.0,1.0,2.0,2.0,1520832.0,1468332.0,444620.0,0.0,218000.0,270930.0,27000.0,183138.0,13700.0,24662.0,3215.0,0.0,120500.0,162567.0,1.0
3478,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,Q,2.0,1.0,4.0,4.0,2422370.0,1925370.0,189240.0,0.0,3665.0,197100.0,87125.0,999380.0,81167.0,94715.0,40111.0,0.0,103900.0,128967.0,1.0
3479,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,Q,2.0,6.0,3.0,3.0,1269225.0,1183808.0,273008.0,85058.0,100500.0,410025.0,49405.0,17608.0,20833.0,0.0,40833.0,0.0,56650.0,129886.0,1.0
3480,202400.0,1.0,2.0,1.0,1.0,68.0,4.0,1.0,Q,4.0,1.0,1.0,2.0,2304490.0,1859310.0,524140.0,0.0,58200.0,246870.0,76200.0,416200.0,149200.0,52100.0,11300.0,0.0,230000.0,95100.0,1.0
3481,202400.0,1.0,2.0,1.0,1.0,68.0,5.0,1.0,Q,1.0,1.0,4.0,4.0,2428385.0,1392800.0,464170.0,0.0,0.0,119615.0,9390.0,87350.0,70300.0,95930.0,87500.0,0.0,193150.0,265395.0,1.0
3482,202400.0,1.0,2.0,1.0,1.0,68.0,5.0,1.0,Q,1.0,4.0,4.0,4.0,2214745.0,1513422.0,329816.0,1255.0,9500.0,74774.0,69867.0,318917.0,274697.0,89796.0,42833.0,0.0,188050.0,113918.0,1.0
3483,202400.0,1.0,2.0,1.0,1.0,68.0,6.0,1.0,P,2.0,1.0,9.0,8.0,5278930.0,2875688.0,515440.0,0.0,0.0,426850.0,15900.0,0.0,382000.0,202199.0,162600.0,0.0,802500.0,368199.0,1.0
3484,202400.0,1.0,2.0,1.0,1.0,68.0,6.0,1.0,Q,1.0,7.0,7.0,6.0,3289363.0,2434475.0,512690.0,3945.0,152650.0,345795.0,152600.0,493685.0,354044.0,66106.0,34017.0,0.0,157303.0,161641.0,0.0
3485,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,1.0,F,1.0,6.0,1.0,2.0,1035004.0,993951.0,252792.0,19613.0,27498.0,534310.0,10313.0,29200.0,11367.0,24225.0,2500.0,0.0,56633.0,25498.0,1.0
3486,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,1.0,I,4.0,,1.0,2.0,616770.0,577770.0,267140.0,114550.0,0.0,87830.0,1000.0,43500.0,15000.0,23650.0,2500.0,0.0,12000.0,,1.0
3487,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,1.0,M,2.0,1.0,4.0,3.0,3880801.0,3417894.0,562577.0,1200.0,78973.0,224680.0,30123.0,1202600.0,301906.0,45855.0,119348.0,0.0,777247.0,73385.0,1.0
3488,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,1.0,N,2.0,1.0,5.0,5.0,2196453.0,1608743.0,522868.0,7442.0,88833.0,202770.0,89812.0,125083.0,230633.0,1000.0,9163.0,0.0,222500.0,108638.0,1.0
3489,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,,Q,1.0,1.0,4.0,3.0,1585663.0,1292191.0,589520.0,467.0,47167.0,139010.0,37467.0,71147.0,90413.0,31535.0,18233.0,0.0,40233.0,226999.0,1.0
3490,202400.0,1.0,2.0,1.0,1.0,69.0,2.0,1.0,S,5.0,1.0,6.0,5.0,3830231.0,2913419.0,557913.0,775.0,296187.0,80608.0,97142.0,1116535.0,69269.0,51894.0,,66050.0,137333.0,229129.0,1.0
3491,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,A,1.0,1.0,3.0,3.0,1662015.0,1406090.0,437905.0,28870.0,3750.0,126878.0,145210.0,220025.0,121000.0,95079.0,32730.0,0.0,102000.0,92645.0,0.0
3492,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,C,1.0,1.0,4.0,4.0,978476.0,923476.0,298865.0,11455.0,0.0,68715.0,4980.0,123350.0,90000.0,51105.0,61140.0,0.0,68500.0,145366.0,1.0
3493,202400.0,1.0,,1.0,1.0,69.0,3.0,1.0,F,2.0,1.0,4.0,4.0,3690973.0,3597718.0,369572.0,75000.0,32250.0,204835.0,179393.0,2325584.0,128517.0,71337.0,23600.0,0.0,127417.0,60214.0,0.0
3494,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,F,4.0,1.0,4.0,4.0,4629303.0,3472146.0,814028.0,12420.0,8333.0,197688.0,76335.0,1606615.0,84483.0,114774.0,135017.0,0.0,319050.0,103402.0,1.0
3495,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,G,2.0,1.0,5.0,4.0,3803004.0,3015504.0,821130.0,3750.0,30000.0,182038.0,968493.0,318175.0,58000.0,30853.0,3125.0,0.0,267750.0,332190.0,1.0
3496,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,,L,2.0,1.0,5.0,5.0,3077161.0,2460793.0,542025.0,76675.0,44950.0,257350.0,67317.0,433462.0,419404.0,70858.0,42958.0,0.0,154047.0,351748.0,1.0
3497,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,L,3.0,1.0,4.0,4.0,1869651.0,1679651.0,595061.0,15710.0,189397.0,230070.0,58353.0,97960.0,60000.0,53120.0,58800.0,0.0,267700.0,53480.0,0.0
3498,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,N,2.0,6.0,3.0,3.0,1869025.0,1715520.0,490078.0,0.0,59533.0,228757.0,27492.0,617950.0,54617.0,0.0,7450.0,0.0,173717.0,55927.0,1.0
3499,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,N,3.0,1.0,3.0,3.0,1318756.0,1151163.0,528180.0,1000.0,31933.0,126947.0,60517.0,46167.0,84863.0,40620.0,30500.0,0.0,81433.0,119003.0,1.0
3500,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,N,4.0,1.0,2.0,2.0,675955.0,669205.0,85530.0,3467.0,1167.0,228418.0,9308.0,108667.0,105400.0,69892.0,3533.0,0.0,10667.0,43156.0,1.0
3501,202400.0,1.0,2.0,1.0,1.0,69.0,3.0,1.0,Q,1.0,1.0,6.0,5.0,1830853.0,1524213.0,481120.0,43850.0,0.0,220730.0,44000.0,204400.0,140000.0,39927.0,12700.0,0.0,45200.0,292286.0,1.0
3502,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,G,2.0,1.0,5.0,4.0,3489525.0,2823978.0,850265.0,10022.0,186148.0,319040.0,160885.0,482463.0,162905.0,28500.0,112040.0,0.0,295727.0,215984.0,1.0
3503,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,I,2.0,1.0,4.0,4.0,1617315.0,1108052.0,372095.0,28825.0,7933.0,88450.0,21668.0,410847.0,15620.0,47262.0,38100.0,0.0,18383.0,58870.0,1.0
3504,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,I,2.0,6.0,4.0,4.0,1445643.0,1427310.0,248095.0,1567.0,27723.0,394298.0,8708.0,253683.0,200665.0,111912.0,15945.0,0.0,138800.0,25913.0,1.0
3505,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,L,1.0,1.0,5.0,4.0,2216209.0,1819812.0,487033.0,11033.0,36643.0,199757.0,8510.0,305233.0,51330.0,82992.0,122433.0,0.0,213467.0,301380.0,1.0
3506,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,L,1.0,1.0,6.0,6.0,2276956.0,1571296.0,399060.0,3000.0,16450.0,218760.0,87550.0,120650.0,152500.0,,14350.0,0.0,414150.0,41236.0,1.0
3507,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,N,1.0,1.0,5.0,4.0,2107885.0,1642282.0,,102203.0,31667.0,68307.0,14233.0,355298.0,28167.0,20350.0,24900.0,0.0,401950.0,76820.0,1.0
3508,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,N,1.0,1.0,6.0,5.0,4021708.0,2417255.0,795232.0,0.0,90900.0,248833.0,53518.0,464518.0,228583.0,1000.0,53833.0,0.0,307883.0,172953.0,1.0
3509,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,N,2.0,1.0,3.0,3.0,2266807.0,1718530.0,577340.0,258.0,71255.0,106700.0,15565.0,291775.0,228234.0,58493.0,45510.0,0.0,268250.0,55150.0,1.0
3510,,1.0,2.0,1.0,1.0,69.0,4.0,1.0,N,2.0,1.0,7.0,6.0,4630303.0,3374520.0,568442.0,34293.0,164482.0,203772.0,142533.0,412327.0,143086.0,50984.0,627617.0,0.0,762000.0,264985.0,1.0
3511,202400.0,,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,1.0,4.0,4.0,1799013.0,1424896.0,349500.0,3333.0,6000.0,230940.0,20025.0,137200.0,24922.0,55820.0,150271.0,0.0,106497.0,340389.0,1.0
3512,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,1.0,5.0,5.0,4349493.0,3911557.0,363593.0,128823.0,74563.0,125093.0,79673.0,1656567.0,442137.0,31200.0,29967.0,0.0,660560.0,319380.0,0.0
3513,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,2.0,3.0,3.0,2320525.0,2120882.0,402132.0,1563.0,31248.0,601045.0,257737.0,179417.0,258003.0,102695.0,56448.0,0.0,179983.0,50611.0,1.0
3514,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,2.0,8.0,7.0,3267084.0,2726378.0,307890.0,667.0,73433.0,514329.0,45800.0,675552.0,28837.0,15352.0,242927.0,0.0,240633.0,580959.0,1.0
3515,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,4.0,3.0,3.0,1430118.0,1321308.0,269518.0,8450.0,38933.0,69131.0,75477.0,378815.0,12267.0,108808.0,27417.0,0.0,147683.0,184809.0,1.0
3516,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,1.0,,8.0,8.0,2900562.0,1405832.0,304356.0,0.0,104167.0,204178.0,4748.0,194333.0,45333.0,102590.0,94394.0,0.0,178483.0,173248.0,1.0
3517,202400.0,1.0,2.0,1.0,1.0,69.0,4.0,1.0,Q,2.0,6.0,5.0,4.0,1920363.0,1452623.0,115890.0,0.0,81000.0,598270.0,25400.0,,70000.0,49700.0,19000.0,0.0,173000.0,215663.0,1.0
3518,202400.0,1.0,2.0,1.0,1.0,69.0,5.0,1.0,Q,2.0,1.0,4.0,4.0,3341296.0,1712346.0,167272.0,0.0,117721.0,197147.0,22887.0,412624.0,180738.0,77312.0,92697.0,0.0,229983.0,213966.0,1.0
3519,202400.0,1.0,2.0,1.0,1.0,69.0,6.0,1.0,C,2.0,1.0,10.0,8.0,5347599.0,2981892.0,399072.0,5273.0,187863.0,492418.0,50597.0,464774.0,232609.0,95158.0,369750.0,0.0,604467.0,79912.0,1.0
3520,202400.0,1.0,2.0,1.0,1.0,69.0,6.0,1.0,F,2.0,4.0,9.0,8.0,11025668.0,8756201.0,1031694.0,11023.0,470648.0,438690.0,2044358.0,2603500.0,320020.0,78551.0,368573.0,162500.0,874025.0,352620.0,1.0
3521,202400.0,1.0,2.0,1.0,1.0,69.0,6.0,1.0,L,1.0,1.0,8.0,8.0,1828583.0,1270281.0,282603.0,3655.0,211450.0,201200.0,43963.0,19675.0,46370.0,35143.0,98700.0,0.0,206150.0,121373.0,1.0
3522,202400.0,1.0,2.0,1.0,1.0,69.0,6.0,1.0,O,1.0,1.0,4.0,4.0,2505826.0,2078624.0,633620.0,64238.0,76702.0,185678.0,48608.0,543883.0,82807.0,93511.0,112778.0,0.0,102533.0,134265.0,0.0
3523,202400.0,1.0,2.0,1.0,1.0,69.0,7.0,1.0,R,2.0,1.0,4.0,3.0,2966764.0,2171838.0,461410.0,16743.0,117497.0,327190.0,181045.0,127010.0,150143.0,25317.0,414733.0,0.0,220367.0,130383.0,1.0
3524,202400.0,1.0,2.0,1.0,1.0,70.0,2.0,1.0,C,1.0,6.0,3.0,3.0,2081617.0,2081617.0,493595.0,47250.0,28500.0,426510.0,50560.0,778100.0,7400.0,21705.0,6900.0,0.0,124230.0,96867.0,1.0
3525,202400.0,1.0,2.0,1.0,1.0,70.0,2.0,1.0,I,2.0,1.0,5.0,5.0,3446447.0,2226539.0,597547.0,,20633.0,327900.0,421170.0,502718.0,60417.0,113900.0,28250.0,0.0,91117.0,49754.0,0.0
3526,202400.0,1.0,2.0,1.0,1.0,70.0,2.0,1.0,N,2.0,1.0,4.0,4.0,2133762.0,2076389.0,207280.0,2683.0,117800.0,239815.0,40732.0,864837.0,13467.0,16366.0,32917.0,0.0,486813.0,53679.0,1.0
3527,202400.0,1.0,2.0,1.0,1.0,70.0,2.0,1.0,Q,2.0,1.0,2.0,2.0,1197030.0,946816.0,331633.0,3828.0,28617.0,202992.0,17409.0,48233.0,7200.0,77746.0,30973.0,0.0,46167.0,152018.0,1.0
3528,202400.0,1.0,2.0,1.0,1.0,70.0,2.0,1.0,Q,4.0,1.0,5.0,4.0,1292456.0,1096976.0,404508.0,35258.0,17667.0,99482.0,166253.0,157717.0,55167.0,0.0,14760.0,0.0,12667.0,133497.0,1.0
3529,202400.0,1.0,2.0,1.0,1.0,70.0,3.0,1.0,C,1.0,1.0,4.0,4.0,1646211.0,1393604.0,562850.0,9467.0,81167.0,222093.0,48920.0,138867.0,184233.0,0.0,32333.0,0.0,74533.0,39141.0,0.0
3530,202400.0,1.0,,1.0,1.0,70.0,,1.0,C,2.0,1.0,5.0,4.0,5084515.0,4129204.0,900320.0,0.0,390900.0,321740.0,194460.0,1536365.0,124100.0,72060.0,15000.0,0.0,331250.0,243009.0,1.0
3531,202400.0,1.0,2.0,1.0,1.0,70.0,3.0,1.0,F,1.0,1.0,5.0,4.0,1268247.0,,550140.0,5282.0,31167.0,112417.0,60550.0,44833.0,3217.0,30000.0,41200.0,0.0,236833.0,23442.0,1.0
3532,202400.0,1.0,2.0,1.0,1.0,70.0,3.0,1.0,N,3.0,1.0,5.0,5.0,2618356.0,1979169.0,728632.0,7285.0,263025.0,116220.0,23658.0,110250.0,218875.0,0.0,22950.0,0.0,308125.0,180149.0,1.0
3533,202400.0,1.0,2.0,1.0,1.0,70.0,3.0,1.0,S,1.0,1.0,2.0,2.0,1350871.0,1323552.0,340323.0,44745.0,27833.0,183959.0,49723.0,77850.0,231883.0,48284.0,45924.0,0.0,161750.0,111277.0,0.0
3534,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,H,2.0,1.0,4.0,4.0,1388482.0,1227865.0,636173.0,13000.0,5000.0,263305.0,13125.0,73568.0,39325.0,48441.0,15645.0,0.0,24750.0,95534.0,1.0
3535,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,I,1.0,6.0,2.0,2.0,1188818.0,1106729.0,306463.0,0.0,57817.0,360340.0,19738.0,153750.0,30833.0,72123.0,9615.0,0.0,38417.0,57633.0,1.0
3536,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,N,2.0,1.0,5.0,5.0,2402792.0,1859568.0,601796.0,31803.0,51060.0,310587.0,434713.0,44798.0,46175.0,109191.0,42983.0,0.0,112433.0,74028.0,1.0
3537,,1.0,2.0,1.0,1.0,70.0,4.0,1.0,P,1.0,6.0,2.0,3.0,1957330.0,1338723.0,272157.0,2330.0,45233.0,644877.0,15860.0,72400.0,113600.0,0.0,13867.0,0.0,142567.0,15833.0,1.0
3538,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,Q,1.0,1.0,4.0,4.0,1291140.0,1124660.0,207710.0,16217.0,60333.0,113643.0,21043.0,222627.0,264943.0,22859.0,24833.0,0.0,83600.0,86852.0,1.0
3539,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,Q,1.0,4.0,2.0,2.0,1431602.0,1349752.0,303397.0,0.0,132000.0,216618.0,38180.0,51867.0,131133.0,72798.0,24500.0,0.0,305000.0,74260.0,0.0
3540,202400.0,1.0,2.0,1.0,1.0,70.0,4.0,1.0,R,3.0,4.0,4.0,4.0,2202357.0,1914383.0,634792.0,10416.0,19160.0,338798.0,4500.0,188980.0,95616.0,77034.0,96060.0,0.0,158200.0,290827.0,1.0
3541,202400.0,1.0,2.0,1.0,1.0,70.0,6.0,1.0,C,2.0,1.0,5.0,4.0,2963554.0,2256507.0,339707.0,0.0,70092.0,193008.0,3283.0,1214163.0,77417.0,42761.0,4350.0,72000.0,161083.0,78643.0,1.0
3542,202400.0,1.0,2.0,1.0,1.0,70.0,6.0,1.0,S,1.0,1.0,3.0,3.0,2605291.0,2462511.0,506496.0,0.0,34926.0,314061.0,83104.0,204952.0,771756.0,80397.0,118190.0,0.0,270000.0,78630.0,0.0
3543,202400.0,1.0,2.0,1.0,1.0,70.0,7.0,1.0,K,2.0,1.0,9.0,8.0,7960038.0,4625096.0,461805.0,1800.0,400725.0,278240.0,112708.0,88845.0,368375.0,186092.0,1920850.0,0.0,464850.0,340806.0,1.0
3544,202400.0,1.0,2.0,1.0,1.0,71.0,2.0,1.0,F,1.0,4.0,2.0,2.0,1684340.0,1610506.0,413055.0,5192.0,65633.0,95388.0,37800.0,195947.0,36167.0,412077.0,65467.0,0.0,175917.0,107864.0,1.0
3545,202400.0,1.0,2.0,1.0,1.0,71.0,2.0,1.0,L,4.0,1.0,8.0,8.0,6960909.0,4110061.0,1147300.0,45870.0,0.0,329680.0,25500.0,2275200.0,54400.0,41625.0,5250.0,0.0,84050.0,101186.0,1.0
3546,202400.0,1.0,2.0,1.0,1.0,71.0,2.0,1.0,N,2.0,1.0,5.0,5.0,1988201.0,1559102.0,470000.0,4650.0,185980.0,189858.0,11818.0,378763.0,92298.0,88370.0,31383.0,0.0,9333.0,96647.0,1.0
3547,202400.0,1.0,2.0,1.0,1.0,71.0,2.0,1.0,O,2.0,1.0,2.0,2.0,2323750.0,2165275.0,516991.0,2048.0,167005.0,240948.0,389538.0,172112.0,130491.0,167487.0,51791.0,0.0,139100.0,187765.0,1.0
